11	424047
11	605013
11	540375
11	410293
11	342878
11	325113
11	382762
11	325207
11	382743
11	431206
11	312165
11	409548
11	382614
11	399817
11	408968
11	399808
11	329962
11	331563
11	431843
11	332826
11	481676
11	30802
11	534797
11	45159
11	270115
11	329451
11	397583
11	500447
11	362168
11	416188
11	397566
11	358353
11	176195
11	176183
11	382409
11	608174
11	533256
11	319006
11	319863
11	330106
11	32023
11	347755
11	321153
11	362915
11	336615
11	450448
11	39742
11	322028
11	397404
11	454838
11	448903
11	410629
11	421673
11	441003
11	534821
11	529681
11	317204
11	530897
11	382179
11	329957
11	397374
11	424148
11	382171
11	41209
11	399685
11	399682
11	399676
11	382167
11	382166
11	38216
11	340134
11	236671
11	445859
11	381968
11	381906
11	58438
11	381775
11	39148
11	455671
11	278317
11	397298
11	41908
11	41479
11	434045
11	38507
11	381361
11	39727
11	397262
11	381178
11	584128
11	331289
11	456145
11	18229
11	384578
11	413483
11	602923
11	263645
11	333256
11	155858
11	15584
11	597346
11	448769
11	440887
11	441418
11	414822
11	533594
11	380574
11	314222
11	380542
11	384281
11	380525
11	499962
11	364746
11	26365
11	332314
11	420873
11	436689
11	449019
11	433858
11	399602
11	529482
11	34474
11	448322
11	426436
11	417526
11	422682
11	451043
11	397068
11	250693
11	250699
11	324932
11	516125
11	459175
11	278243
11	351018
11	300737
11	583618
11	529475
11	489592
11	300738
11	529323
11	418718
11	532495
11	537115
11	532644
11	530088
11	334468
11	532284
11	40892
11	539895
11	254436
11	435309
11	527287
11	325719
11	531655
11	307632
11	414298
11	360213
11	307616
11	312614
11	530443
11	300747
11	357605
11	396952
11	422578
11	39695
11	608504
11	609912
11	608157
11	604166
11	610003
11	609301
11	38039
11	34343
11	322493
11	452418
11	356069
11	32211
11	421277
11	322101
11	322059
11	413036
11	380378
11	41868
11	35935
11	322013
11	321961
11	413596
11	380373
11	380371
11	415429
11	321543
11	447547
11	427973
11	38037
11	321522
11	417789
11	427016
11	452083
11	450596
11	498233
11	307388
11	380367
11	51111
11	510471
11	321255
11	335295
11	380299
11	454892
11	330597
11	380259
11	380237
11	429046
11	380224
11	412287
11	328813
11	449892
11	300773
11	380219
11	328611
11	332043
11	300778
11	510214
11	380211
11	341449
11	307165
11	322641
11	311659
11	380184
11	515557
11	322653
11	514607
11	435337
11	435078
11	441603
11	345043
11	380097
11	354852
11	514226
11	380034
11	379965
11	439752
11	438474
11	317121
11	317254
11	317102
11	317093
11	317078
11	596698
11	317037
11	329322
11	537935
11	452394
11	316987
11	329564
11	332249
11	52748
11	330728
11	365277
11	31665
11	524865
11	572217
11	446117
11	316529
11	316517
11	316506
11	53081
11	311352
11	316375
11	265978
11	379936
11	334619
11	303927
11	342245
11	299402
11	265983
11	525074
11	254584
11	254616
11	254579
11	254605
11	396751
11	299424
11	299427
11	299441
11	288937
11	526769
11	533934
11	338569
11	307401
11	332601
11	299454
11	307322
11	379829
11	299459
11	317834
11	278319
11	278314
11	299481
11	306904
11	408776
11	318881
11	329293
11	299492
11	533558
11	454689
11	317359
11	424698
11	299512
11	329434
11	328375
11	305754
11	51696
11	309838
11	360759
11	3286
11	533626
11	527162
11	305253
11	309737
11	33579
11	447869
11	402157
11	314138
11	364113
11	391305
11	534127
11	517096
11	309377
11	326053
11	325884
11	534025
11	525484
11	309166
11	520467
11	579525
11	440275
11	328194
11	52808
11	379719
11	365128
11	396602
11	450114
11	470034
11	31895
11	364694
11	498905
11	25619
11	516759
11	528655
11	408647
11	396554
11	536684
11	265981
11	529829
11	256178
11	423302
11	361367
11	526148
11	459187
11	432999
11	501079
11	531961
11	227756
11	528848
11	577899
11	339865
11	396505
11	256194
11	256186
11	334956
11	361985
11	50423
11	340901
11	389707
11	41023
11	278174
11	282091
11	529541
11	354817
11	525233
11	481845
11	364986
11	310358
11	391063
11	256196
11	249923
11	516182
11	418988
11	282096
11	334636
11	522108
11	331587
11	533448
11	379554
11	396356
11	469842
11	228136
11	355661
11	363013
11	516119
11	526721
11	525634
11	606526
11	364533
11	26597
11	364716
11	52901
11	338965
11	339994
11	389817
11	532834
11	5226
11	399391
11	250003
11	265969
11	265965
11	250018
11	524803
11	529959
11	534768
11	396275
11	314254
11	528859
11	278222
11	524555
11	5269
11	363466
11	526214
11	405158
11	364825
11	349215
11	265963
11	584572
11	54043
11	541669
11	280706
11	251968
11	396197
11	501599
11	336349
11	280734
11	513874
11	35854
11	302797
11	329773
11	446113
11	533783
11	527884
11	53269
11	528204
11	363817
11	528726
11	532874
11	578325
11	396087
11	578534
11	534036
11	533767
11	526642
11	227256
11	419348
11	331079
11	525748
11	357134
11	364189
11	517007
11	324559
11	26316
11	32747
11	454584
11	410495
11	354193
11	532798
11	528321
11	51671
11	33693
11	398926
11	256737
11	436318
11	396005
11	318627
11	263182
11	328697
11	379214
11	278193
11	499008
11	390987
11	534757
11	438929
11	325243
11	263181
11	385139
11	407364
11	410453
11	60885
11	528421
11	485204
11	498657
11	328224
11	417547
11	282032
11	358117
11	452803
11	52528
11	465995
11	2782
11	350638
11	419022
11	529914
11	5495
11	332351
11	3959
11	53112
11	604913
11	335185
11	257836
11	399302
11	241051
11	334274
11	527583
11	323959
11	500025
11	486188
11	303296
11	321505
11	379011
11	39585
11	265651
11	257818
11	341394
11	257829
11	435224
11	405137
11	241052
11	312319
11	531794
11	395787
11	227868
11	516053
11	428726
11	278379
11	27836
11	317811
11	299413
11	534205
11	315571
11	579824
11	3555
11	263401
11	378867
11	526995
11	29944
11	311485
11	53247
11	47642
11	364721
11	278198
11	517113
11	511537
11	531273
11	39989
11	516546
11	526402
11	390142
11	533531
11	362207
11	278353
11	302708
11	534767
11	499194
11	339446
11	378832
11	263776
11	395673
11	329255
11	227155
11	468193
11	34016
11	53394
11	424263
11	20926
11	308064
11	314134
11	443527
11	241014
11	449465
11	241041
11	531526
11	418153
11	529193
11	454345
11	577966
11	405308
11	433765
11	314845
11	577972
11	577972
11	326737
11	528494
11	311956
11	311764
11	311907
11	52923
11	579697
11	390833
11	502049
11	378623
11	378615
11	524782
11	539589
11	581126
11	256996
11	256997
11	467728
11	311027
11	545968
11	227163
11	582237
11	362021
11	298852
11	298854
11	516518
11	532048
11	577769
11	326674
11	43007
11	363506
11	263774
11	356737
11	302514
11	302503
11	525123
11	263773
11	37846
11	517132
11	418331
11	577977
11	309562
11	527724
11	302329
11	320048
11	319988
11	319856
11	415304
11	319813
11	530855
11	434991
11	532368
11	529879
11	446524
11	531359
11	527255
11	533878
11	532938
11	529954
11	533053
11	531397
11	524504
11	505076
11	534741
11	53149
11	332682
11	53023
11	418789
11	256999
11	243152
11	532412
11	526452
11	529746
11	532342
11	52705
11	529103
11	533579
11	525084
11	555099
11	335238
11	534364
11	31976
11	531463
11	418689
11	527276
11	532193
11	532898
11	530815
11	533375
11	328188
11	330155
11	417545
11	530412
11	529557
11	530847
11	314721
11	314706
11	526326
11	526939
11	526498
11	526032
11	529316
11	526321
11	525705
11	532759
11	53088
11	440929
11	314644
11	314634
11	302231
11	314612
11	312422
11	314259
11	525394
11	530808
11	52439
11	530327
11	531492
11	36176
11	531671
11	335605
11	333973
11	333976
11	378397
11	378396
11	459641
11	44929
11	423705
11	344514
11	301532
11	528901
11	527244
11	312345
11	39917
11	278409
11	532761
11	313555
11	331596
11	313544
11	425977
11	302124
11	526965
11	313503
11	534395
11	313472
11	532955
11	301529
11	534608
11	313447
11	534621
11	312298
11	395193
11	533152
11	313264
11	303059
11	313033
11	313022
11	529291
11	312711
11	528813
11	524645
11	279783
11	482972
11	303039
11	30227
11	534005
11	532185
11	327258
11	312253
11	529436
11	279791
11	31224
11	529003
11	327216
11	52614
11	530227
11	529703
11	528616
11	526812
11	433944
11	526538
11	532136
11	423388
11	52973
11	302981
11	302969
11	425717
11	312153
11	525553
11	302957
11	533326
11	525221
11	525251
11	378368
11	435756
11	527486
11	326855
11	524837
11	608835
11	417375
11	60915
11	608772
11	497933
11	606794
11	532437
11	278412
11	263314
11	287143
11	311862
11	395123
11	516261
11	411066
11	335099
11	278426
11	257245
11	457912
11	287156
11	483219
11	278407
11	385274
11	524669
11	533682
11	287169
11	337672
11	528395
11	278422
11	388857
11	422652
11	39905
11	529722
11	527448
11	532527
11	534107
11	335397
11	363947
11	302622
11	431428
11	529493
11	608484
11	30261
11	427941
11	608682
11	311591
11	302592
11	309433
11	31677
11	525903
11	395079
11	61028
11	529327
11	531766
11	532869
11	357377
11	456493
11	609961
11	309403
11	302581
11	302572
11	360374
11	528954
11	316059
11	389919
11	361987
11	344743
11	529148
11	287275
11	588046
11	300079
11	528297
11	529326
11	527482
11	343597
11	528737
11	227451
11	36105
11	579786
11	531577
11	584418
11	534535
11	524992
11	31394
11	528843
11	30204
11	30203
11	300127
11	530162
11	431137
11	516609
11	313253
11	329328
11	534196
11	517084
11	263847
11	581818
11	300146
11	411291
11	307552
11	528485
11	525712
11	525296
11	337979
11	458175
11	300151
11	257248
11	257264
11	603021
11	398992
11	278855
11	278865
11	278888
11	412309
11	425663
11	337908
11	300182
11	300184
11	531783
11	30019
11	534668
11	16913
11	378186
11	320202
11	300226
11	398983
11	405633
11	308287
11	22752
11	332539
11	278853
11	227524
11	227525
11	5286
11	22788
11	313421
11	384424
11	347785
11	301765
11	325558
11	378149
11	312403
11	335613
11	301764
11	3949
11	42613
11	278826
11	515837
11	340437
11	301761
11	484055
11	338608
11	577388
11	378075
11	540677
11	496593
11	257215
11	278836
11	537328
11	384869
11	305885
11	350997
11	410394
11	27884
11	278829
11	394836
11	364028
11	449131
11	27355
11	394818
11	306238
11	24493
11	244926
11	227918
11	358585
11	533043
11	415229
11	526625
11	278282
11	378024
11	329251
11	496634
11	308436
11	278823
11	394773
11	278833
11	265471
11	346178
11	330574
11	532208
11	532971
11	38387
11	531323
11	294119
11	317449
11	403734
11	433053
11	294117
11	301785
11	316461
11	394807
11	301788
11	294168
11	333449
11	307366
11	532297
11	294179
11	516552
11	577689
11	525239
11	410396
11	538654
11	377891
11	30696
11	478499
11	377871
11	336232
11	41774
11	498718
11	306494
11	539268
11	332793
11	279178
11	30179
11	340246
11	255688
11	255695
11	323646
11	398868
11	377819
11	433688
11	582123
11	294244
11	40201
11	365219
11	301459
11	377793
11	384471
11	314133
11	538426
11	255681
11	246841
11	305218
11	279227
11	394546
11	279206
11	321685
11	309422
11	39454
11	309318
11	540288
11	394532
11	411458
11	539216
11	328404
11	405666
11	544844
11	265462
11	356786
11	334205
11	408346
11	301891
11	377574
11	265459
11	354024
11	164139
11	377387
11	294066
11	337652
11	342711
11	320631
11	384915
11	413053
11	377264
11	164133
11	279168
11	301896
11	301887
11	246747
11	377244
11	398846
11	358658
11	582042
11	275517
11	294258
11	530719
11	279281
11	279263
11	310597
11	529639
11	279242
11	37719
11	527837
11	410545
11	377185
11	505544
11	527323
11	525264
